field_key,source_table,source_column,product_id,product_image_id,product_code,legacy_kimchi_slug,product_slug,image_file,source_url,target_url,source_http_status,source_http_ok,source_content_type,source_content_length,notes
products:dc61cfa1-bb42-4379-a5c7-1deb0be273bf:image_url,products,image_url,dc61cfa1-bb42-4379-a5c7-1deb0be273bf,,ADG-000601,KIMCHI-2912,lopatka-do-ryzu-shamoji-drewniana-30cm,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2912/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000601/1.webp,200,true,image/png,160397,
product_images:b58e95e6-1df4-400a-9bf4-1cea91c095a5:image_large_url,product_images,image_large_url,dc61cfa1-bb42-4379-a5c7-1deb0be273bf,b58e95e6-1df4-400a-9bf4-1cea91c095a5,ADG-000601,KIMCHI-2912,lopatka-do-ryzu-shamoji-drewniana-30cm,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2912/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000601/1.webp,200,true,image/png,160397,
products:2e127dba-1bed-4b7a-8d67-e8651da45a91:image_url,products,image_url,2e127dba-1bed-4b7a-8d67-e8651da45a91,,ADG-000602,KIMCHI-2914,kubek-do-herbaty-z-filtrem-porcelanowy-sakura-300ml-royal-tea,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2914/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000602/1.webp,200,true,image/png,331865,
product_images:8b748ba0-6c38-4751-82da-dc3765c7b38f:image_large_url,product_images,image_large_url,2e127dba-1bed-4b7a-8d67-e8651da45a91,8b748ba0-6c38-4751-82da-dc3765c7b38f,ADG-000602,KIMCHI-2914,kubek-do-herbaty-z-filtrem-porcelanowy-sakura-300ml-royal-tea,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2914/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000602/1.webp,200,true,image/png,331865,
product_images:55822e0e-8c42-48f2-b593-b87ecbb6c9e7:image_large_url,product_images,image_large_url,2e127dba-1bed-4b7a-8d67-e8651da45a91,55822e0e-8c42-48f2-b593-b87ecbb6c9e7,ADG-000602,KIMCHI-2914,kubek-do-herbaty-z-filtrem-porcelanowy-sakura-300ml-royal-tea,2.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2914/2.webp,https://img.zira.pl/asiandeligo/products/ADG-000602/2.webp,200,true,image/png,523773,
products:a45e289b-ead9-4ce1-adca-aa4c363434d0:image_url,products,image_url,a45e289b-ead9-4ce1-adca-aa4c363434d0,,ADG-000603,KIMCHI-2915,kubek-do-herbaty-z-filtrem-porcelanowy-zurawie-300ml-royal-tea,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2915/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000603/1.webp,200,true,image/png,355619,
product_images:c0740e2c-f0a5-4756-a43d-e3cd17714792:image_large_url,product_images,image_large_url,a45e289b-ead9-4ce1-adca-aa4c363434d0,c0740e2c-f0a5-4756-a43d-e3cd17714792,ADG-000603,KIMCHI-2915,kubek-do-herbaty-z-filtrem-porcelanowy-zurawie-300ml-royal-tea,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2915/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000603/1.webp,200,true,image/png,355619,
product_images:b947ca60-9d7d-4538-838a-07f59b8f85d5:image_large_url,product_images,image_large_url,a45e289b-ead9-4ce1-adca-aa4c363434d0,b947ca60-9d7d-4538-838a-07f59b8f85d5,ADG-000603,KIMCHI-2915,kubek-do-herbaty-z-filtrem-porcelanowy-zurawie-300ml-royal-tea,2.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2915/2.webp,https://img.zira.pl/asiandeligo/products/ADG-000603/2.webp,200,true,image/png,586447,
products:73bd2a9b-4fcb-4142-908c-951fd98d95b3:image_url,products,image_url,73bd2a9b-4fcb-4142-908c-951fd98d95b3,,ADG-000604,KIMCHI-2916,kubek-do-herbaty-z-filtrem-porcelanowy-zurawie-black-300ml-royal-tea,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2916/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000604/1.webp,200,true,image/png,411171,
product_images:e54e03e1-08b6-481d-8db2-d0429cb3e00b:image_large_url,product_images,image_large_url,73bd2a9b-4fcb-4142-908c-951fd98d95b3,e54e03e1-08b6-481d-8db2-d0429cb3e00b,ADG-000604,KIMCHI-2916,kubek-do-herbaty-z-filtrem-porcelanowy-zurawie-black-300ml-royal-tea,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2916/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000604/1.webp,200,true,image/png,411171,
product_images:f2e1c9d1-db08-49fa-9702-68c8f1598beb:image_large_url,product_images,image_large_url,73bd2a9b-4fcb-4142-908c-951fd98d95b3,f2e1c9d1-db08-49fa-9702-68c8f1598beb,ADG-000604,KIMCHI-2916,kubek-do-herbaty-z-filtrem-porcelanowy-zurawie-black-300ml-royal-tea,2.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2916/2.webp,https://img.zira.pl/asiandeligo/products/ADG-000604/2.webp,200,true,image/png,513079,
products:a7334e6c-7afd-4169-a5a7-7093ccd55d85:image_url,products,image_url,a7334e6c-7afd-4169-a5a7-7093ccd55d85,,ADG-000605,KIMCHI-2919,napa-kimchi-koreanska-kiszona-kapustka-80g-jongga,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2919/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000605/1.webp,200,true,image/png,290071,
product_images:c364aec7-2a65-46e6-b7b7-1b0bac729805:image_large_url,product_images,image_large_url,a7334e6c-7afd-4169-a5a7-7093ccd55d85,c364aec7-2a65-46e6-b7b7-1b0bac729805,ADG-000605,KIMCHI-2919,napa-kimchi-koreanska-kiszona-kapustka-80g-jongga,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2919/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000605/1.webp,200,true,image/png,290071,
products:b4ca9175-f165-4684-9e64-d00055af4510:image_url,products,image_url,b4ca9175-f165-4684-9e64-d00055af4510,,ADG-000606,KIMCHI-2925,koszyk-wioli-znawca,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2925/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000606/1.webp,200,true,image/jpeg,152004,
product_images:c90c2664-83a3-425d-a77b-346e9d9e56e0:image_large_url,product_images,image_large_url,b4ca9175-f165-4684-9e64-d00055af4510,c90c2664-83a3-425d-a77b-346e9d9e56e0,ADG-000606,KIMCHI-2925,koszyk-wioli-znawca,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2925/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000606/1.webp,200,true,image/jpeg,152004,
product_images:c17a0f30-8fa4-47b2-bf72-b8104acaf096:image_large_url,product_images,image_large_url,b4ca9175-f165-4684-9e64-d00055af4510,c17a0f30-8fa4-47b2-bf72-b8104acaf096,ADG-000606,KIMCHI-2925,koszyk-wioli-znawca,2.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2925/2.webp,https://img.zira.pl/asiandeligo/products/ADG-000606/2.webp,200,true,image/jpeg,64805,
product_images:1109fae3-e550-4198-b256-ef76a01f5297:image_large_url,product_images,image_large_url,b4ca9175-f165-4684-9e64-d00055af4510,1109fae3-e550-4198-b256-ef76a01f5297,ADG-000606,KIMCHI-2925,koszyk-wioli-znawca,3.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2925/3.webp,https://img.zira.pl/asiandeligo/products/ADG-000606/3.webp,200,true,image/png,280245,
product_images:38389c07-d595-4cab-a094-1155ca8df2f4:image_large_url,product_images,image_large_url,b4ca9175-f165-4684-9e64-d00055af4510,38389c07-d595-4cab-a094-1155ca8df2f4,ADG-000606,KIMCHI-2925,koszyk-wioli-znawca,4.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2925/4.webp,https://img.zira.pl/asiandeligo/products/ADG-000606/4.webp,200,true,image/png,343605,
product_images:36f99d6d-1d28-4fbd-911e-c765fe9ebb8d:image_large_url,product_images,image_large_url,b4ca9175-f165-4684-9e64-d00055af4510,36f99d6d-1d28-4fbd-911e-c765fe9ebb8d,ADG-000606,KIMCHI-2925,koszyk-wioli-znawca,5.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2925/5.webp,https://img.zira.pl/asiandeligo/products/ADG-000606/5.webp,200,true,image/png,261046,
product_images:bc8519da-bac2-4ed2-8763-6f3c3c45a3c3:image_large_url,product_images,image_large_url,b4ca9175-f165-4684-9e64-d00055af4510,bc8519da-bac2-4ed2-8763-6f3c3c45a3c3,ADG-000606,KIMCHI-2925,koszyk-wioli-znawca,6.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2925/6.webp,https://img.zira.pl/asiandeligo/products/ADG-000606/6.webp,200,true,image/png,369580,
product_images:2f791be1-d84a-4515-a068-7b5d0b6b3779:image_large_url,product_images,image_large_url,b4ca9175-f165-4684-9e64-d00055af4510,2f791be1-d84a-4515-a068-7b5d0b6b3779,ADG-000606,KIMCHI-2925,koszyk-wioli-znawca,7.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2925/7.webp,https://img.zira.pl/asiandeligo/products/ADG-000606/7.webp,200,true,image/png,376499,
product_images:cd190a70-e1b9-4fe4-93ee-47ca39afd80f:image_large_url,product_images,image_large_url,b4ca9175-f165-4684-9e64-d00055af4510,cd190a70-e1b9-4fe4-93ee-47ca39afd80f,ADG-000606,KIMCHI-2925,koszyk-wioli-znawca,8.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2925/8.webp,https://img.zira.pl/asiandeligo/products/ADG-000606/8.webp,200,true,image/jpeg,65539,
product_images:2a854d49-ed8f-4d65-b3da-e2e6fad131c2:image_large_url,product_images,image_large_url,b4ca9175-f165-4684-9e64-d00055af4510,2a854d49-ed8f-4d65-b3da-e2e6fad131c2,ADG-000606,KIMCHI-2925,koszyk-wioli-znawca,9.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2925/9.webp,https://img.zira.pl/asiandeligo/products/ADG-000606/9.webp,200,true,image/png,329274,
product_images:45d42e50-234a-400b-a188-5844a01162fd:image_large_url,product_images,image_large_url,b4ca9175-f165-4684-9e64-d00055af4510,45d42e50-234a-400b-a188-5844a01162fd,ADG-000606,KIMCHI-2925,koszyk-wioli-znawca,10.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2925/10.webp,https://img.zira.pl/asiandeligo/products/ADG-000606/10.webp,200,true,image/png,253991,
product_images:59b4f54a-47de-4828-a0f9-417c354aaf71:image_large_url,product_images,image_large_url,b4ca9175-f165-4684-9e64-d00055af4510,59b4f54a-47de-4828-a0f9-417c354aaf71,ADG-000606,KIMCHI-2925,koszyk-wioli-znawca,11.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2925/11.webp,https://img.zira.pl/asiandeligo/products/ADG-000606/11.webp,200,true,image/webp,66974,
products:fc75297c-6ce5-4147-b161-ad6be3a00ec0:image_url,products,image_url,fc75297c-6ce5-4147-b161-ad6be3a00ec0,,ADG-000607,KIMCHI-2927,koszyk-wioli-rodowity-koreanczyk,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2927/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000607/1.webp,200,true,image/jpeg,152004,
product_images:d4a94b73-8386-4968-adf0-c541c595e70a:image_large_url,product_images,image_large_url,fc75297c-6ce5-4147-b161-ad6be3a00ec0,d4a94b73-8386-4968-adf0-c541c595e70a,ADG-000607,KIMCHI-2927,koszyk-wioli-rodowity-koreanczyk,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2927/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000607/1.webp,200,true,image/jpeg,152004,
product_images:44d0a306-d648-4e54-a88a-ebd858322017:image_large_url,product_images,image_large_url,fc75297c-6ce5-4147-b161-ad6be3a00ec0,44d0a306-d648-4e54-a88a-ebd858322017,ADG-000607,KIMCHI-2927,koszyk-wioli-rodowity-koreanczyk,2.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2927/2.webp,https://img.zira.pl/asiandeligo/products/ADG-000607/2.webp,200,true,image/png,343605,
product_images:78f46f53-5e8f-461f-b928-319af58e177a:image_large_url,product_images,image_large_url,fc75297c-6ce5-4147-b161-ad6be3a00ec0,78f46f53-5e8f-461f-b928-319af58e177a,ADG-000607,KIMCHI-2927,koszyk-wioli-rodowity-koreanczyk,3.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2927/3.webp,https://img.zira.pl/asiandeligo/products/ADG-000607/3.webp,200,true,image/png,310426,
product_images:ad5f4971-f5cf-40df-85b3-f43039d2905e:image_large_url,product_images,image_large_url,fc75297c-6ce5-4147-b161-ad6be3a00ec0,ad5f4971-f5cf-40df-85b3-f43039d2905e,ADG-000607,KIMCHI-2927,koszyk-wioli-rodowity-koreanczyk,4.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2927/4.webp,https://img.zira.pl/asiandeligo/products/ADG-000607/4.webp,200,true,image/webp,82560,
product_images:56e215d4-9463-4b74-913e-b6a2dab9c695:image_large_url,product_images,image_large_url,fc75297c-6ce5-4147-b161-ad6be3a00ec0,56e215d4-9463-4b74-913e-b6a2dab9c695,ADG-000607,KIMCHI-2927,koszyk-wioli-rodowity-koreanczyk,5.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2927/5.webp,https://img.zira.pl/asiandeligo/products/ADG-000607/5.webp,200,true,image/png,307438,
product_images:591b2730-11a8-41f5-bd1e-2965cc64de8f:image_large_url,product_images,image_large_url,fc75297c-6ce5-4147-b161-ad6be3a00ec0,591b2730-11a8-41f5-bd1e-2965cc64de8f,ADG-000607,KIMCHI-2927,koszyk-wioli-rodowity-koreanczyk,6.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2927/6.webp,https://img.zira.pl/asiandeligo/products/ADG-000607/6.webp,200,true,image/jpeg,91413,
product_images:e9e003ef-7175-4ae7-8004-55e6068a0821:image_large_url,product_images,image_large_url,fc75297c-6ce5-4147-b161-ad6be3a00ec0,e9e003ef-7175-4ae7-8004-55e6068a0821,ADG-000607,KIMCHI-2927,koszyk-wioli-rodowity-koreanczyk,7.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2927/7.webp,https://img.zira.pl/asiandeligo/products/ADG-000607/7.webp,200,true,image/png,413192,
product_images:eb16280c-f378-4c59-bd3c-93b748a1ecd2:image_large_url,product_images,image_large_url,fc75297c-6ce5-4147-b161-ad6be3a00ec0,eb16280c-f378-4c59-bd3c-93b748a1ecd2,ADG-000607,KIMCHI-2927,koszyk-wioli-rodowity-koreanczyk,8.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2927/8.webp,https://img.zira.pl/asiandeligo/products/ADG-000607/8.webp,200,true,image/png,363574,
products:5994d356-ebdb-42bb-b442-f9e80dd1d70b:image_url,products,image_url,5994d356-ebdb-42bb-b442-f9e80dd1d70b,,ADG-000608,KIMCHI-2931,ksiazka-pierogi-z-kimchi-kulinarna-podroz-po-korei-320-stron-blazucka-wioleta,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2931/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000608/1.webp,200,true,image/webp,115702,
product_images:6d0e087f-7149-4e52-a072-68c47c0af7a8:image_large_url,product_images,image_large_url,5994d356-ebdb-42bb-b442-f9e80dd1d70b,6d0e087f-7149-4e52-a072-68c47c0af7a8,ADG-000608,KIMCHI-2931,ksiazka-pierogi-z-kimchi-kulinarna-podroz-po-korei-320-stron-blazucka-wioleta,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2931/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000608/1.webp,200,true,image/webp,115702,
product_images:bfe66c33-c4e8-4277-ab08-571b3d2aa021:image_large_url,product_images,image_large_url,5994d356-ebdb-42bb-b442-f9e80dd1d70b,bfe66c33-c4e8-4277-ab08-571b3d2aa021,ADG-000608,KIMCHI-2931,ksiazka-pierogi-z-kimchi-kulinarna-podroz-po-korei-320-stron-blazucka-wioleta,2.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2931/2.webp,https://img.zira.pl/asiandeligo/products/ADG-000608/2.webp,200,true,image/png,346276,
product_images:27fed38a-76ab-41d4-93ea-e5444da56fe4:image_large_url,product_images,image_large_url,5994d356-ebdb-42bb-b442-f9e80dd1d70b,27fed38a-76ab-41d4-93ea-e5444da56fe4,ADG-000608,KIMCHI-2931,ksiazka-pierogi-z-kimchi-kulinarna-podroz-po-korei-320-stron-blazucka-wioleta,3.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2931/3.webp,https://img.zira.pl/asiandeligo/products/ADG-000608/3.webp,200,true,image/png,400771,
product_images:998c0a8a-00ef-4cfb-8ca2-c1cc82892e2b:image_large_url,product_images,image_large_url,5994d356-ebdb-42bb-b442-f9e80dd1d70b,998c0a8a-00ef-4cfb-8ca2-c1cc82892e2b,ADG-000608,KIMCHI-2931,ksiazka-pierogi-z-kimchi-kulinarna-podroz-po-korei-320-stron-blazucka-wioleta,4.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2931/4.webp,https://img.zira.pl/asiandeligo/products/ADG-000608/4.webp,200,true,image/png,447697,
product_images:a2aa6ab7-2b50-41ba-af9f-445c081c5842:image_large_url,product_images,image_large_url,5994d356-ebdb-42bb-b442-f9e80dd1d70b,a2aa6ab7-2b50-41ba-af9f-445c081c5842,ADG-000608,KIMCHI-2931,ksiazka-pierogi-z-kimchi-kulinarna-podroz-po-korei-320-stron-blazucka-wioleta,5.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2931/5.webp,https://img.zira.pl/asiandeligo/products/ADG-000608/5.webp,200,true,image/png,395091,
products:405c9bc4-7b60-4cd0-9064-5241b256edc8:image_url,products,image_url,405c9bc4-7b60-4cd0-9064-5241b256edc8,,ADG-000609,KIMCHI-2935,zestaw-misek-do-ramenu-izayoi-niebieski-6-elementow-edo-japan,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2935/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000609/1.webp,200,true,image/png,389721,
product_images:b24f5511-1276-45e2-8126-84c2984839f5:image_large_url,product_images,image_large_url,405c9bc4-7b60-4cd0-9064-5241b256edc8,b24f5511-1276-45e2-8126-84c2984839f5,ADG-000609,KIMCHI-2935,zestaw-misek-do-ramenu-izayoi-niebieski-6-elementow-edo-japan,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2935/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000609/1.webp,200,true,image/png,389721,
product_images:579c6afc-2d87-4ab4-a946-6b82c380a94c:image_large_url,product_images,image_large_url,405c9bc4-7b60-4cd0-9064-5241b256edc8,579c6afc-2d87-4ab4-a946-6b82c380a94c,ADG-000609,KIMCHI-2935,zestaw-misek-do-ramenu-izayoi-niebieski-6-elementow-edo-japan,2.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2935/2.webp,https://img.zira.pl/asiandeligo/products/ADG-000609/2.webp,200,true,image/png,257262,
products:c123356a-21ea-4b46-b4bd-23f046a8cea1:image_url,products,image_url,c123356a-21ea-4b46-b4bd-23f046a8cea1,,ADG-000610,KIMCHI-2937,zestaw-misek-do-udonu-hana-niebieski-4-elementy-edo-japan,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2937/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000610/1.webp,200,true,image/png,415524,
product_images:2ccd7e12-6167-42a5-8427-49bc29b63c69:image_large_url,product_images,image_large_url,c123356a-21ea-4b46-b4bd-23f046a8cea1,2ccd7e12-6167-42a5-8427-49bc29b63c69,ADG-000610,KIMCHI-2937,zestaw-misek-do-udonu-hana-niebieski-4-elementy-edo-japan,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2937/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000610/1.webp,200,true,image/png,415524,
products:cb32dca4-676c-4f6c-b131-92818d446d5a:image_url,products,image_url,cb32dca4-676c-4f6c-b131-92818d446d5a,,ADG-000611,KIMCHI-2938,zestaw-misek-do-udonu-seigaiha-niebieski-4-elementy-edo-japan,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2938/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000611/1.webp,200,true,image/png,425553,
product_images:312d9263-5cd6-4623-b694-0618287bc319:image_large_url,product_images,image_large_url,cb32dca4-676c-4f6c-b131-92818d446d5a,312d9263-5cd6-4623-b694-0618287bc319,ADG-000611,KIMCHI-2938,zestaw-misek-do-udonu-seigaiha-niebieski-4-elementy-edo-japan,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2938/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000611/1.webp,200,true,image/png,425553,
products:bdab0a7f-fd95-498e-bad1-67d3f993773b:image_url,products,image_url,bdab0a7f-fd95-498e-bad1-67d3f993773b,,ADG-000612,KIMCHI-2940,zestaw-do-herbaty-matcha-zielony-4-elementy-edo-japan-adg000612,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2940/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000612/1.webp,200,true,image/jpeg,93070,
product_images:3711d5bc-9566-4931-9dbb-06ebb835fdfe:image_large_url,product_images,image_large_url,bdab0a7f-fd95-498e-bad1-67d3f993773b,3711d5bc-9566-4931-9dbb-06ebb835fdfe,ADG-000612,KIMCHI-2940,zestaw-do-herbaty-matcha-zielony-4-elementy-edo-japan-adg000612,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2940/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000612/1.webp,200,true,image/jpeg,93070,
products:217031c2-40e0-4fd8-8cf7-b70752de4889:image_url,products,image_url,217031c2-40e0-4fd8-8cf7-b70752de4889,,ADG-000613,KIMCHI-2941,zestaw-do-herbaty-matcha-izayoi-niebieski-4-elementy-edo-japan,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2941/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000613/1.webp,200,true,image/png,258231,
product_images:fce3d460-7cd0-4d6f-9a74-395caea96721:image_large_url,product_images,image_large_url,217031c2-40e0-4fd8-8cf7-b70752de4889,fce3d460-7cd0-4d6f-9a74-395caea96721,ADG-000613,KIMCHI-2941,zestaw-do-herbaty-matcha-izayoi-niebieski-4-elementy-edo-japan,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2941/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000613/1.webp,200,true,image/png,258231,
products:206bd43c-e82b-470a-bb23-92ded3417c20:image_url,products,image_url,206bd43c-e82b-470a-bb23-92ded3417c20,,ADG-000614,KIMCHI-2943,zestaw-misek-do-dan-japonskich-czarno-bialy-4-elementy-edo-japan,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2943/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000614/1.webp,200,true,image/png,341599,
product_images:978d233b-d5e2-469a-ac1c-6557a12c53a1:image_large_url,product_images,image_large_url,206bd43c-e82b-470a-bb23-92ded3417c20,978d233b-d5e2-469a-ac1c-6557a12c53a1,ADG-000614,KIMCHI-2943,zestaw-misek-do-dan-japonskich-czarno-bialy-4-elementy-edo-japan,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2943/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000614/1.webp,200,true,image/png,341599,
products:2312518c-9063-4337-91a0-4d91bf040df4:image_url,products,image_url,2312518c-9063-4337-91a0-4d91bf040df4,,ADG-000615,KIMCHI-2945,zestaw-3-nozy-japonskich-megumi-sashimi-gyuto-nakiri-satake-cutlery,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2945/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000615/1.webp,200,true,image/webp,72766,
product_images:75144ef3-e333-4c43-b625-936311d931ba:image_large_url,product_images,image_large_url,2312518c-9063-4337-91a0-4d91bf040df4,75144ef3-e333-4c43-b625-936311d931ba,ADG-000615,KIMCHI-2945,zestaw-3-nozy-japonskich-megumi-sashimi-gyuto-nakiri-satake-cutlery,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2945/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000615/1.webp,200,true,image/webp,72766,
products:98aa2f48-902f-48cc-8b19-5c8a55956827:image_url,products,image_url,98aa2f48-902f-48cc-8b19-5c8a55956827,,ADG-000616,KIMCHI-2949,zestaw-lakierowanych-paleczek-z-motywem-kwiatow-wisni-22-5cm-5-par,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2949/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000616/1.webp,200,true,image/png,297647,
product_images:4361c390-1d59-4046-a727-a09ff69a4ff1:image_large_url,product_images,image_large_url,98aa2f48-902f-48cc-8b19-5c8a55956827,4361c390-1d59-4046-a727-a09ff69a4ff1,ADG-000616,KIMCHI-2949,zestaw-lakierowanych-paleczek-z-motywem-kwiatow-wisni-22-5cm-5-par,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-2949/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000616/1.webp,200,true,image/png,297647,
